P,G,X,CHF,grid_base_proxy,grid_base_final
15000.0,750.0,0.9,73.0,67.0,73.0
15000.0,1000.0,-0.5,5650.0,5393.0,5393.0
15000.0,1000.0,-0.4,5293.0,5326.0,5029.5
15000.0,1000.0,-0.3,4743.0,4870.0,4491.5
15000.0,1000.0,-0.2,3862.0,3911.0,3774.5
15000.0,1000.0,-0.15,3420.0,3318.0,3386.0
15000.0,1000.0,-0.1,2975.0,3052.0,3067.0
15000.0,1000.0,-0.05,2691.0,2841.0,2776.5
15000.0,1000.0,0.0,2350.0,2593.0,2447.0
15000.0,1000.0,0.05,2063.0,2318.0,2158.5
15000.0,1000.0,0.1,1797.0,1862.0,1842.5
15000.0,1000.0,0.15,1493.0,1512.0,1542.0
15000.0,1000.0,0.2,1145.0,1282.0,1252.5
15000.0,1000.0,0.25,1030.0,1088.0,1098.0
15000.0,1000.0,0.3,881.0,846.0,915.5
15000.0,1000.0,0.35,721.0,733.0,759.5
15000.0,1000.0,0.4,536.0,670.0,637.5
15000.0,1000.0,0.45,447.0,598.0,552.0
15000.0,1000.0,0.5,320.0,310.0,310.0
15000.0,1000.0,0.6,237.0,232.0,208.0
15000.0,1000.0,0.7,94.0,94.0,96.0
15000.0,1000.0,0.8,61.0,64.0,63.0
15000.0,1000.0,0.9,48.0,42.0,47.0
15000.0,1500.0,-0.5,6443.0,5928.0,6096.5
15000.0,1500.0,-0.4,5572.0,5603.0,5435.5
15000.0,1500.0,-0.3,4956.0,4778.0,4675.0
15000.0,1500.0,-0.2,3998.0,4072.0,4011.5
15000.0,1500.0,-0.15,3489.0,3468.0,3539.0
15000.0,1500.0,-0.1,3025.0,3037.0,3172.5
15000.0,1500.0,-0.05,2553.0,2826.0,2711.0
15000.0,1500.0,0.0,2232.0,2443.0,2347.0
15000.0,1500.0,0.05,1924.0,2055.0,2053.0
15000.0,1500.0,0.1,1620.0,1611.0,1656.0
15000.0,1500.0,0.15,1347.0,1274.0,1362.0
15000.0,1500.0,0.2,1053.0,1017.0,1102.5
15000.0,1500.0,0.25,908.0,822.0,925.0
15000.0,1500.0,0.3,705.0,724.0,718.0
15000.0,1500.0,0.35,549.0,534.0,538.5
15000.0,1500.0,0.4,287.0,94.0,280.0
15000.0,1500.0,0.45,223.0,149.0,205.5
15000.0,1500.0,0.5,128.0,88.0,153.0
15000.0,1500.0,0.6,123.0,129.0,126.5
15000.0,1500.0,0.7,58.0,59.0,60.0
15000.0,1500.0,0.8,45.0,44.0,44.5
15000.0,1500.0,0.9,36.0,35.0,33.5
15000.0,2000.0,-0.5,6987.0,6166.0,6498.0
15000.0,2000.0,-0.4,5872.0,5807.0,5742.0
15000.0,2000.0,-0.3,5092.0,4814.0,4873.0
15000.0,2000.0,-0.2,4181.0,4094.0,4136.5
15000.0,2000.0,-0.15,3709.0,3601.0,3722.0
15000.0,2000.0,-0.1,3176.0,3280.0,3349.5
15000.0,2000.0,-0.05,2787.0,3178.0,2970.5
15000.0,2000.0,0.0,2330.0,2517.0,2468.0
15000.0,2000.0,0.05,1943.0,2084.0,2071.0
15000.0,2000.0,0.1,1687.0,1561.0,1687.0
15000.0,2000.0,0.15,1307.0,1324.0,1386.0
15000.0,2000.0,0.2,1016.0,1041.0,1119.5
15000.0,2000.0,0.25,873.0,801.0,898.5
15000.0,2000.0,0.3,664.0,598.0,659.0
15000.0,2000.0,0.35,447.0,429.0,460.5
15000.0,2000.0,0.4,218.0,205.0,210.0
15000.0,2000.0,0.45,176.0,131.0,164.0
15000.0,2000.0,0.5,120.0,113.0,140.0
15000.0,2000.0,0.6,102.0,95.0,110.0
15000.0,2000.0,0.7,64.0,65.0,71.0
15000.0,2000.0,0.8,46.0,44.0,46.0
15000.0,2000.0,0.9,30.0,24.0,27.0
15000.0,2500.0,-0.5,7189.0,6654.0,6971.0
15000.0,2500.0,-0.4,6313.0,5806.0,6147.5
15000.0,2500.0,-0.3,5540.0,5302.0,5432.0
15000.0,2500.0,-0.2,4723.0,4481.0,4654.5
15000.0,2500.0,-0.15,4265.0,4159.0,4219.0
15000.0,2500.0,-0.1,3665.0,3806.0,3755.0
15000.0,2500.0,-0.05,3084.0,3264.0,3124.5
15000.0,2500.0,0.0,2535.0,2727.0,2663.0
15000.0,2500.0,0.05,2102.0,2099.0,2155.0
15000.0,2500.0,0.1,1759.0,1635.0,1760.0
15000.0,2500.0,0.15,1358.0,1335.0,1420.5
15000.0,2500.0,0.2,1067.0,1016.0,1118.5
15000.0,2500.0,0.25,889.0,809.0,917.5
15000.0,2500.0,0.3,627.0,555.0,679.5
15000.0,2500.0,0.35,378.0,330.0,421.5
15000.0,2500.0,0.4,259.0,236.0,280.0
15000.0,2500.0,0.45,176.0,146.0,202.0
15000.0,2500.0,0.5,143.0,120.0,165.0
15000.0,2500.0,0.6,111.0,109.0,127.5
15000.0,2500.0,0.7,77.0,64.0,77.5
15000.0,2500.0,0.8,49.0,45.0,47.0
15000.0,2500.0,0.9,28.0,28.0,27.5
15000.0,3000.0,-0.5,7479.0,6613.0,7341.0
15000.0,3000.0,-0.4,6642.0,5806.0,6501.5
15000.0,3000.0,-0.3,5945.0,5357.0,5784.0
15000.0,3000.0,-0.2,5136.0,5047.0,5144.0
15000.0,3000.0,-0.15,4551.0,4343.0,4516.5
15000.0,3000.0,-0.1,3906.0,4057.0,3992.0
15000.0,3000.0,-0.05,3207.0,3260.0,3233.0
15000.0,3000.0,0.0,2635.0,2782.0,2752.5
15000.0,3000.0,0.05,2205.0,2269.0,2271.0
15000.0,3000.0,0.1,1837.0,1786.0,1844.0
15000.0,3000.0,0.15,1419.0,1392.0,1464.5
15000.0,3000.0,0.2,1137.0,1160.0,1175.5
15000.0,3000.0,0.25,925.0,884.0,983.0
15000.0,3000.0,0.3,670.0,603.0,710.5
15000.0,3000.0,0.35,464.0,285.0,486.5
15000.0,3000.0,0.4,380.0,270.0,378.0
15000.0,3000.0,0.45,290.0,256.0,308.5
15000.0,3000.0,0.5,234.0,213.0,250.5
15000.0,3000.0,0.6,171.0,150.0,181.0
15000.0,3000.0,0.7,96.0,81.0,96.5
15000.0,3000.0,0.8,56.0,51.0,52.0
15000.0,3000.0,0.9,31.0,32.0,30.0
15000.0,3500.0,-0.5,7678.0,6891.0,7698.5
15000.0,3500.0,-0.4,6918.0,6276.0,6832.0
15000.0,3500.0,-0.3,6149.0,5421.0,5981.5
15000.0,3500.0,-0.2,5310.0,5125.0,5275.0
15000.0,3500.0,-0.15,4767.0,4506.0,4697.5
15000.0,3500.0,-0.1,4162.0,4100.0,4131.5
15000.0,3500.0,-0.05,3356.0,3322.0,3336.0
15000.0,3500.0,0.0,2716.0,2821.0,2808.0
15000.0,3500.0,0.05,2332.0,2361.0,2372.0
15000.0,3500.0,0.1,1926.0,1892.0,1926.5
15000.0,3500.0,0.15,1530.0,1479.0,1529.0
15000.0,3500.0,0.2,1238.0,1180.0,1242.5
15000.0,3500.0,0.25,1017.0,954.0,1048.5
15000.0,3500.0,0.3,724.0,708.0,770.5
15000.0,3500.0,0.35,558.0,557.0,604.0
15000.0,3500.0,0.4,453.0,429.0,480.5
15000.0,3500.0,0.45,370.0,342.0,387.5
15000.0,3500.0,0.5,300.0,279.0,317.0
15000.0,3500.0,0.6,213.0,195.0,224.0
15000.0,3500.0,0.7,112.0,107.0,115.5
15000.0,3500.0,0.8,60.0,59.0,60.0
15000.0,3500.0,0.9,31.0,30.0,30.5
15000.0,4000.0,-0.5,8160.0,6967.0,7948.5
15000.0,4000.0,-0.4,7215.0,6253.0,7071.5
15000.0,4000.0,-0.3,6240.0,5619.0,6181.5
15000.0,4000.0,-0.2,5517.0,5282.0,5501.0
15000.0,4000.0,-0.15,4982.0,4889.0,4942.5
15000.0,4000.0,-0.1,4378.0,4188.0,4317.0
15000.0,4000.0,-0.05,3485.0,3367.0,3455.0
15000.0,4000.0,0.0,2844.0,2829.0,2874.0
15000.0,4000.0,0.05,2435.0,2446.0,2469.5
15000.0,4000.0,0.1,2068.0,2095.0,2093.0
15000.0,4000.0,0.15,1694.0,1692.0,1715.5
15000.0,4000.0,0.2,1412.0,1413.0,1433.5
15000.0,4000.0,0.25,1150.0,1204.0,1214.0
15000.0,4000.0,0.3,872.0,823.0,942.0
15000.0,4000.0,0.35,765.0,748.0,804.0
15000.0,4000.0,0.4,613.0,603.0,650.0
15000.0,4000.0,0.45,497.0,486.0,537.0
15000.0,4000.0,0.5,376.0,371.0,409.0
15000.0,4000.0,0.6,261.0,244.0,271.0
15000.0,4000.0,0.7,129.0,123.0,131.5
15000.0,4000.0,0.8,63.0,63.0,63.5
15000.0,4000.0,0.9,32.0,31.0,31.5
15000.0,4500.0,-0.5,8411.0,7352.0,8366.5
15000.0,4500.0,-0.4,7275.0,6280.0,7222.5
15000.0,4500.0,-0.3,6346.0,5546.0,6304.0
15000.0,4500.0,-0.2,5608.0,5031.0,5606.5
15000.0,4500.0,-0.15,5132.0,4951.0,5116.5
15000.0,4500.0,-0.1,4694.0,4475.0,4550.0
15000.0,4500.0,-0.05,3664.0,3675.0,3650.0
15000.0,4500.0,0.0,2974.0,2949.0,2984.0
15000.0,4500.0,0.05,2533.0,2510.0,2563.5
15000.0,4500.0,0.1,2200.0,2216.0,2165.0
15000.0,4500.0,0.15,1832.0,1812.0,1834.5
15000.0,4500.0,0.2,1503.0,1567.0,1566.5
15000.0,4500.0,0.25,1302.0,1272.0,1336.0
15000.0,4500.0,0.3,1023.0,985.0,1084.5
15000.0,4500.0,0.35,851.0,845.0,911.5
15000.0,4500.0,0.4,708.0,669.0,742.0
15000.0,4500.0,0.45,602.0,584.0,616.0
15000.0,4500.0,0.5,457.0,434.0,473.0
15000.0,4500.0,0.6,303.0,287.0,311.0
15000.0,4500.0,0.7,150.0,146.0,151.5
15000.0,4500.0,0.8,68.0,68.0,68.0
15000.0,4500.0,0.9,33.0,32.0,32.5
15000.0,5000.0,-0.5,8630.0,7760.0,8613.5
15000.0,5000.0,-0.4,7487.0,6287.0,7414.0
15000.0,5000.0,-0.3,6412.0,5494.0,6388.5
15000.0,5000.0,-0.2,5702.0,4822.0,5630.5
15000.0,5000.0,-0.15,5293.0,4793.0,5254.5
15000.0,5000.0,-0.1,4802.0,4574.0,4737.0
15000.0,5000.0,-0.05,3781.0,3872.0,3835.0
15000.0,5000.0,0.0,3096.0,3126.0,3115.5
15000.0,5000.0,0.05,2704.0,2684.0,2695.0
15000.0,5000.0,0.1,2272.0,2263.0,2227.0
15000.0,5000.0,0.15,1860.0,1823.0,1884.5
15000.0,5000.0,0.2,1583.0,1595.0,1643.5
15000.0,5000.0,0.25,1383.0,1349.0,1427.0
15000.0,5000.0,0.3,1112.0,1026.0,1141.0
15000.0,5000.0,0.35,937.0,939.0,978.5
15000.0,5000.0,0.4,794.0,754.0,818.0
15000.0,5000.0,0.45,634.0,628.0,665.0
15000.0,5000.0,0.5,510.0,477.0,516.0
15000.0,5000.0,0.6,344.0,327.0,353.0
15000.0,5000.0,0.7,174.0,171.0,178.0
15000.0,5000.0,0.8,74.0,73.0,74.0
15000.0,5000.0,0.9,35.0,34.0,34.5
15000.0,5500.0,-0.5,9053.0,7983.0,8909.0
15000.0,5500.0,-0.4,7619.0,6132.0,7624.5
15000.0,5500.0,-0.3,6512.0,5210.0,6410.5
15000.0,5500.0,-0.2,5734.0,4710.0,5677.0
15000.0,5500.0,-0.15,5295.0,4765.0,5284.5
15000.0,5500.0,-0.1,4810.0,4481.0,4776.5
15000.0,5500.0,-0.05,3881.0,3978.0,3897.5
15000.0,5500.0,0.0,3279.0,3371.0,3322.5
15000.0,5500.0,0.05,3001.0,3144.0,2969.5
15000.0,5500.0,0.1,2537.0,2540.0,2535.5
15000.0,5500.0,0.15,2118.0,2051.0,2116.5
15000.0,5500.0,0.2,1880.0,1859.0,1891.0
15000.0,5500.0,0.25,1545.0,1503.0,1603.0
15000.0,5500.0,0.3,1324.0,1281.0,1361.0
15000.0,5500.0,0.35,1160.0,1121.0,1186.0
15000.0,5500.0,0.4,979.0,974.0,1003.5
15000.0,5500.0,0.45,776.0,784.0,808.0
15000.0,5500.0,0.5,605.0,590.0,619.0
15000.0,5500.0,0.6,400.0,391.0,408.5
15000.0,5500.0,0.7,206.0,204.0,206.5
15000.0,5500.0,0.8,85.0,85.0,85.5
15000.0,5500.0,0.9,40.0,38.0,39.5
15000.0,6000.0,-0.5,9501.0,8224.0,9445.0
15000.0,6000.0,-0.4,7930.0,6287.0,7940.0
15000.0,6000.0,-0.3,6619.0,5213.0,6557.5
15000.0,6000.0,-0.2,5787.0,4679.0,5737.0
15000.0,6000.0,-0.15,5308.0,4600.0,5306.0
15000.0,6000.0,-0.1,4727.0,4408.0,4790.0
15000.0,6000.0,-0.05,3902.0,4072.0,3961.0
15000.0,6000.0,0.0,3402.0,3366.0,3422.5
15000.0,6000.0,0.05,3106.0,3256.0,3121.5
15000.0,6000.0,0.1,2684.0,2705.0,2686.5
15000.0,6000.0,0.15,2297.0,2340.0,2310.5
15000.0,6000.0,0.2,2043.0,2135.0,2088.5
15000.0,6000.0,0.25,1764.0,1734.0,1793.0
15000.0,6000.0,0.3,1482.0,1390.0,1510.0
15000.0,6000.0,0.35,1284.0,1259.0,1322.5
15000.0,6000.0,0.4,1117.0,1104.0,1131.0
15000.0,6000.0,0.45,921.0,918.0,937.0
15000.0,6000.0,0.5,723.0,712.0,736.5
15000.0,6000.0,0.6,475.0,464.0,479.5
15000.0,6000.0,0.7,241.0,238.0,244.0
15000.0,6000.0,0.8,100.0,99.0,100.0
15000.0,6000.0,0.9,46.0,46.0,46.5
15000.0,6500.0,-0.5,9919.0,9092.0,10083.5
15000.0,6500.0,-0.4,8306.0,6981.0,8452.0
15000.0,6500.0,-0.3,6740.0,5077.0,6690.5
15000.0,6500.0,-0.2,5905.0,4514.0,5804.0
15000.0,6500.0,-0.15,5410.0,4507.0,5404.0
15000.0,6500.0,-0.1,4850.0,4342.0,4811.0
15000.0,6500.0,-0.05,3962.0,4063.0,3978.5
15000.0,6500.0,0.0,3529.0,3464.0,3514.0
15000.0,6500.0,0.05,3158.0,3257.0,3167.0
15000.0,6500.0,0.1,2723.0,2738.0,2750.0
15000.0,6500.0,0.15,2407.0,2446.0,2428.5
15000.0,6500.0,0.2,2210.0,2299.0,2238.0
15000.0,6500.0,0.25,1939.0,1966.0,1962.0
15000.0,6500.0,0.3,1640.0,1599.0,1662.5
15000.0,6500.0,0.35,1473.0,1455.0,1486.0
15000.0,6500.0,0.4,1256.0,1257.0,1265.5
15000.0,6500.0,0.45,1048.0,1050.0,1060.0
15000.0,6500.0,0.5,841.0,831.0,844.0
15000.0,6500.0,0.6,541.0,532.0,544.0
15000.0,6500.0,0.7,278.0,276.0,279.0
15000.0,6500.0,0.8,117.0,116.0,117.0
15000.0,6500.0,0.9,55.0,54.0,54.5
15000.0,7000.0,-0.5,10446.0,9764.0,10623.0
15000.0,7000.0,-0.4,8914.0,7772.0,9007.5
15000.0,7000.0,-0.3,7008.0,5501.0,7021.5
15000.0,7000.0,-0.2,6027.0,4599.0,5943.0
15000.0,7000.0,-0.15,5529.0,4662.0,5515.0
15000.0,7000.0,-0.1,4902.0,4326.0,4835.0
15000.0,7000.0,-0.05,3985.0,4070.0,3995.0
15000.0,7000.0,0.0,3608.0,3524.0,3558.0
15000.0,7000.0,0.05,3198.0,3186.0,3192.5
15000.0,7000.0,0.1,2775.0,2839.0,2785.0
15000.0,7000.0,0.15,2437.0,2418.0,2444.0
15000.0,7000.0,0.2,2271.0,2338.0,2279.5
15000.0,7000.0,0.25,2052.0,2038.0,2043.0
15000.0,7000.0,0.3,1774.0,1761.0,1773.0
15000.0,7000.0,0.35,1559.0,1563.0,1564.5
15000.0,7000.0,0.4,1359.0,1354.0,1359.5
15000.0,7000.0,0.45,1143.0,1138.0,1148.0
15000.0,7000.0,0.5,926.0,917.0,928.5
15000.0,7000.0,0.6,601.0,596.0,605.0
15000.0,7000.0,0.7,314.0,313.0,315.5
15000.0,7000.0,0.8,135.0,134.0,135.5
15000.0,7000.0,0.9,64.0,63.0,63.5
15000.0,7500.0,-0.5,11128.0,10701.0,11184.5
15000.0,7500.0,-0.4,9361.0,8416.0,9472.0
15000.0,7500.0,-0.3,7191.0,6009.0,7399.0
15000.0,7500.0,-0.2,6059.0,4751.0,6042.0
15000.0,7500.0,-0.15,5578.0,4618.0,5551.0
15000.0,7500.0,-0.1,4914.0,4321.0,4857.0
15000.0,7500.0,-0.05,3993.0,4088.0,4015.5
15000.0,7500.0,0.0,3671.0,3742.0,3624.5
15000.0,7500.0,0.05,3200.0,3220.0,3215.0
15000.0,7500.0,0.1,2800.0,2838.0,2789.5
15000.0,7500.0,0.15,2420.0,2390.0,2460.5
15000.0,7500.0,0.2,2300.0,2300.0,2297.5
15000.0,7500.0,0.25,2120.0,2140.0,2112.0
15000.0,7500.0,0.3,1820.0,1802.0,1842.0
15000.0,7500.0,0.35,1625.0,1617.0,1628.0
15000.0,7500.0,0.4,1435.0,1431.0,1436.5
15000.0,7500.0,0.45,1220.0,1213.0,1222.5
15000.0,7500.0,0.5,1010.0,1005.0,1012.5
15000.0,7500.0,0.6,662.0,659.0,664.0
15000.0,7500.0,0.7,344.0,344.0,345.5
15000.0,7500.0,0.8,147.0,147.0,147.5
15000.0,7500.0,0.9,69.0,69.0,69.5
15000.0,8000.0,-0.5,11712.0,11592.0,11720.0
15000.0,8000.0,-0.4,10053.0,9091.0,9911.0
15000.0,8000.0,-0.3,7546.0,6401.0,7765.0
15000.0,8000.0,-0.2,6111.0,4876.0,6152.0
15000.0,8000.0,-0.15,5619.0,4930.0,5676.5
15000.0,8000.0,-0.1,4949.0,4610.0,4977.5
15000.0,8000.0,-0.05,4100.0,4251.0,4165.0
15000.0,8000.0,0.0,3757.0,3654.0,3736.0
15000.0,8000.0,0.05,3235.0,3254.0,3240.0
15000.0,8000.0,0.1,2890.0,2890.0,2867.0
15000.0,8000.0,0.15,2532.0,2445.0,2559.0
15000.0,8000.0,0.2,2356.0,2269.0,2349.0
15000.0,8000.0,0.25,2186.0,2156.0,2188.5
15000.0,8000.0,0.3,1978.0,1964.0,1985.5
15000.0,8000.0,0.35,1764.0,1752.0,1771.0
15000.0,8000.0,0.4,1551.0,1541.0,1551.5
15000.0,8000.0,0.45,1330.0,1318.0,1329.5
15000.0,8000.0,0.5,1108.0,1100.0,1107.0
15000.0,8000.0,0.6,727.0,727.0,727.5
15000.0,8000.0,0.7,374.0,373.0,374.5
15000.0,8000.0,0.8,158.0,158.0,158.5
15000.0,8000.0,0.9,75.0,75.0,74.5
16000.0,0.0,-0.5,2869.0,2929.0,2893.0
16000.0,0.0,-0.4,2780.0,2846.0,2802.0
16000.0,0.0,-0.3,2691.0,2762.0,2714.0
16000.0,0.0,-0.2,2603.0,2679.0,2629.0
16000.0,0.0,-0.15,2556.0,2634.0,2582.0
16000.0,0.0,-0.1,2500.0,2583.0,2527.0
16000.0,0.0,-0.05,2417.0,2502.0,2446.0
16000.0,0.0,0.0,2276.0,2368.0,2308.0
16000.0,0.0,0.05,1978.0,2068.0,2012.0
16000.0,0.0,0.1,1667.0,1746.0,1696.0
16000.0,0.0,0.15,1411.0,1472.0,1436.0
16000.0,0.0,0.2,1199.0,1250.0,1220.0
16000.0,0.0,0.25,1036.0,1079.0,1053.0
16000.0,0.0,0.3,903.0,950.0,924.0
16000.0,0.0,0.35,820.0,850.0,826.0
16000.0,0.0,0.4,739.0,779.0,753.0
16000.0,0.0,0.45,668.0,722.0,698.0
16000.0,0.0,0.5,640.0,681.0,671.0
16000.0,0.0,0.6,535.0,579.0,569.0
16000.0,0.0,0.7,317.0,358.0,354.0
16000.0,0.0,0.8,165.0,180.0,174.0
16000.0,0.0,0.9,92.0,91.0,99.0
16000.0,50.0,-0.5,3101.0,3164.0,3124.0
16000.0,50.0,-0.4,3014.0,3084.0,3040.0
16000.0,50.0,-0.3,2934.0,3016.0,2960.0
16000.0,50.0,-0.2,2837.0,2927.0,2867.0
16000.0,50.0,-0.15,2785.0,2878.0,2816.0
16000.0,50.0,-0.1,2723.0,2814.0,2774.0
16000.0,50.0,-0.05,2645.0,2725.0,2691.0
16000.0,50.0,0.0,2508.0,2593.0,2537.0
16000.0,50.0,0.05,2242.0,2309.0,2279.0
16000.0,50.0,0.1,1962.0,2005.0,1977.0
16000.0,50.0,0.15,1719.0,1743.0,1737.0
16000.0,50.0,0.2,1460.0,1542.0,1404.0
16000.0,50.0,0.25,1271.0,1365.0,1267.0
16000.0,50.0,0.3,1132.0,1197.0,1101.0
16000.0,50.0,0.35,982.0,896.0,952.0
16000.0,50.0,0.4,882.0,924.0,854.0
16000.0,50.0,0.45,821.0,905.0,855.0
16000.0,50.0,0.5,750.0,746.0,750.0
16000.0,50.0,0.6,569.0,710.0,630.0
16000.0,50.0,0.7,391.0,453.0,427.0
16000.0,50.0,0.8,219.0,232.0,196.0
16000.0,50.0,0.9,145.0,137.0,125.0
16000.0,100.0,-0.5,3434.0,3456.0,3492.0
16000.0,100.0,-0.4,3308.0,3374.0,3362.0
16000.0,100.0,-0.3,3154.0,3303.0,3251.0
16000.0,100.0,-0.2,3001.0,3249.0,3113.0
16000.0,100.0,-0.15,2897.0,3145.0,3043.0
16000.0,100.0,-0.1,2804.0,3034.0,2916.0
16000.0,100.0,-0.05,2716.0,2939.0,2801.0
16000.0,100.0,0.0,2551.0,2806.0,2552.0
16000.0,100.0,0.05,2331.0,2493.0,2269.0
16000.0,100.0,0.1,2102.0,2246.0,2060.0
16000.0,100.0,0.15,1818.0,1858.0,1880.0
16000.0,100.0,0.2,1590.0,1567.0,1605.0
16000.0,100.0,0.25,1419.0,1443.0,1389.0
16000.0,100.0,0.3,1254.0,1165.0,1285.0
16000.0,100.0,0.35,1153.0,1155.0,1119.0
16000.0,100.0,0.4,1024.0,928.0,1054.0
16000.0,100.0,0.45,951.0,1013.0,899.0
16000.0,100.0,0.5,846.0,759.0,793.0
16000.0,100.0,0.6,617.0,647.0,599.0
16000.0,100.0,0.7,418.0,425.0,401.0
16000.0,100.0,0.8,244.0,264.0,206.0
16000.0,100.0,0.9,166.0,138.0,144.0
16000.0,300.0,-0.5,3612.0,3585.0,3689.0
16000.0,300.0,-0.4,3465.0,3510.0,3540.0
16000.0,300.0,-0.3,3314.0,3438.0,3406.0
16000.0,300.0,-0.2,3127.0,3380.0,3200.0
16000.0,300.0,-0.15,2988.0,3235.0,3109.0
16000.0,300.0,-0.1,2833.0,3096.0,2908.0
16000.0,300.0,-0.05,2733.0,2980.0,2750.0
16000.0,300.0,0.0,2585.0,2875.0,2547.0
16000.0,300.0,0.05,2414.0,2490.0,2320.0
16000.0,300.0,0.1,2206.0,2303.0,2057.0
16000.0,300.0,0.15,1909.0,1872.0,1830.0
16000.0,300.0,0.2,1718.0,1698.0,1628.0
16000.0,300.0,0.25,1562.0,1642.0,1454.0
16000.0,300.0,0.3,1451.0,1434.0,1400.0
16000.0,300.0,0.35,1257.0,1393.0,1133.0
16000.0,300.0,0.4,1129.0,1223.0,995.0
16000.0,300.0,0.45,1019.0,912.0,892.0
16000.0,300.0,0.5,859.0,729.0,737.0
16000.0,300.0,0.6,618.0,534.0,526.0
16000.0,300.0,0.7,463.0,427.0,371.0
16000.0,300.0,0.8,259.0,225.0,211.0
16000.0,300.0,0.9,164.0,153.0,155.0
16000.0,500.0,-0.5,3761.0,3708.0,3848.0
16000.0,500.0,-0.4,3553.0,3582.0,3630.0
16000.0,500.0,-0.3,3386.0,3586.0,3412.0
16000.0,500.0,-0.2,3152.0,3386.0,3206.0
16000.0,500.0,-0.15,2997.0,3219.0,3079.0
16000.0,500.0,-0.1,2819.0,3063.0,2857.0
16000.0,500.0,-0.05,2693.0,2951.0,2677.0
16000.0,500.0,0.0,2534.0,2797.0,2523.0
16000.0,500.0,0.05,2417.0,2535.0,2281.0
16000.0,500.0,0.1,2180.0,2143.0,2041.0
16000.0,500.0,0.15,1909.0,1937.0,1721.0
16000.0,500.0,0.2,1595.0,1721.0,1543.0
16000.0,500.0,0.25,1406.0,1459.0,1335.0
16000.0,500.0,0.3,1261.0,1099.0,1231.0
16000.0,500.0,0.35,1052.0,1104.0,874.0
16000.0,500.0,0.4,926.0,903.0,815.0
16000.0,500.0,0.45,793.0,555.0,705.0
16000.0,500.0,0.5,598.0,685.0,287.0
16000.0,500.0,0.6,392.0,1.0,497.0
16000.0,500.0,0.7,286.0,192.0,394.0
16000.0,500.0,0.8,127.0,92.0,104.0
16000.0,500.0,0.9,90.0,17.0,71.0
16000.0,750.0,-0.5,4113.0,4071.0,4243.0
16000.0,750.0,-0.4,3800.0,4431.0,3893.0
16000.0,750.0,-0.3,3588.0,3985.0,3751.0
16000.0,750.0,-0.2,3251.0,3455.0,3387.0
16000.0,750.0,-0.15,3055.0,3024.0,3110.0
16000.0,750.0,-0.1,2798.0,2779.0,2757.0
16000.0,750.0,-0.05,2610.0,2871.0,2537.0
16000.0,750.0,0.0,2387.0,2584.0,2290.0
16000.0,750.0,0.05,2251.0,2557.0,1965.0
16000.0,750.0,0.1,1985.0,2135.0,1877.0
16000.0,750.0,0.15,1703.0,1803.0,1613.0
16000.0,750.0,0.2,1280.0,1359.0,1117.0
16000.0,750.0,0.25,1113.0,1145.0,933.0
16000.0,750.0,0.3,978.0,874.0,854.0
16000.0,750.0,0.35,780.0,743.0,633.0
16000.0,750.0,0.4,694.0,543.0,597.0
16000.0,750.0,0.45,578.0,347.0,485.0
16000.0,750.0,0.5,432.0,70.0,396.0
16000.0,750.0,0.6,229.0,251.0,245.0
16000.0,750.0,0.7,150.0,91.0,105.0
16000.0,750.0,0.8,89.0,55.0,97.0
16000.0,750.0,0.9,69.0,57.0,69.0
16000.0,1000.0,-0.5,4785.0,4785.0,5299.0
16000.0,1000.0,-0.4,4471.0,5064.0,4998.0
16000.0,1000.0,-0.3,4003.0,4760.0,4506.0
16000.0,1000.0,-0.2,3460.0,3733.0,3635.0
16000.0,1000.0,-0.15,3102.0,2966.0,3170.0
16000.0,1000.0,-0.1,2756.0,2726.0,2572.0
16000.0,1000.0,-0.05,2504.0,2633.0,2333.0
16000.0,1000.0,0.0,2201.0,2493.0,2007.0
16000.0,1000.0,0.05,1918.0,2237.0,1727.0
16000.0,1000.0,0.1,1634.0,1673.0,1543.0
16000.0,1000.0,0.15,1353.0,1293.0,1255.0
16000.0,1000.0,0.2,1039.0,1098.0,824.0
16000.0,1000.0,0.25,952.0,932.0,816.0
16000.0,1000.0,0.3,814.0,675.0,745.0
16000.0,1000.0,0.35,665.0,612.0,588.0
16000.0,1000.0,0.4,530.0,595.0,327.0
16000.0,1000.0,0.45,455.0,547.0,245.0
16000.0,1000.0,0.5,325.0,325.0,345.0
16000.0,1000.0,0.6,192.0,240.0,250.0
16000.0,1000.0,0.7,90.0,86.0,86.0
16000.0,1000.0,0.8,59.0,61.0,55.0
16000.0,1000.0,0.9,45.0,35.0,47.0
16000.0,1500.0,-0.5,5406.0,5069.0,6099.0
16000.0,1500.0,-0.4,4726.0,5061.0,4999.0
16000.0,1500.0,-0.3,4165.0,4371.0,4727.0
16000.0,1500.0,-0.2,3659.0,3780.0,3632.0
16000.0,1500.0,-0.15,3280.0,3138.0,3180.0
16000.0,1500.0,-0.1,2939.0,2668.0,2644.0
16000.0,1500.0,-0.05,2419.0,2649.0,2103.0
16000.0,1500.0,0.0,2111.0,2303.0,1881.0
16000.0,1500.0,0.05,1888.0,1892.0,1630.0
16000.0,1500.0,0.1,1505.0,1415.0,1433.0
16000.0,1500.0,0.15,1226.0,1050.0,1196.0
16000.0,1500.0,0.2,1005.0,834.0,906.0
16000.0,1500.0,0.25,879.0,673.0,845.0
