dataset,form,model,R2_floored_rand,within_10pct_mean_rand,R2_floored_loso,within_10pct_mean_loso,optimism_gap
M_merged_flow,reduced,HistGB,0.9015709376597976,0.3783452859891551,-1.0,0.1899978931557904,1.9015709376597976
M_merged_flow,reduced,SVR_RBF,0.8509695376836003,0.3242609760363827,-1.0,0.1263211342495975,1.8509695376836004
M_merged_flow,reduced,MLP,0.8593335777183915,0.3412629001224417,-1.0,0.0670238334172291,1.8593335777183915
M_merged_flow,reduced,XGBoost,0.9130709654566987,0.4141682700717159,-1.0,0.2010653194902538,1.9130709654566989
M_merged_flow,reduced,LightGBM,0.911826109912526,0.4033584047577401,-1.0,0.2152726939053655,1.911826109912526
M_merged_flow,reduced,CatBoost,0.8971120719462753,0.3692845898198356,-1.0,0.2063964850238519,1.8971120719462753
D1_NRC,local,GPR_Matern_sub2000,0.9673533284635444,0.5959091838821845,0.8866768488744119,0.4401280062445075,0.08067647958913249
D1_NRC,inlet,GPR_Matern_sub2000,0.977284147002014,0.8824299447739824,0.8755685822153261,0.7141025350482165,0.10171556478668797
D1_NRC,reduced,GPR_Matern_sub2000,0.3528706329844794,0.1969318879116383,0.0662609008867941,0.1210322435030964,0.2866097320976853
M_merged_flow,local,GPR_Matern_sub2000,0.9356060509431654,0.5525625327969215,-1.0,0.0862811190250527,1.9356060509431654
M_merged_flow,reduced,GPR_Matern_sub2000,0.659295280132668,0.262585271995802,-1.0,0.0999766370897174,1.659295280132668
D6_Hardik_helical_water,physics_or_closure,PIML_dimensionless,0.8924622846204899,0.66875,0.4795402826524311,0.4925846518100322,0.41292200196805884
D6_Hardik_helical_water,physics_or_closure,BOUND_Katto_x1.5,0.7732994924693766,0.6,0.0450417269420385,0.4899127557814515,0.7282577655273381
D6_Hardik_helical_water,physics_or_closure,BOUND_Katto_x2.0,0.8938071359182322,0.628125,0.1851640482507622,0.5176905335592292,0.7086430876674701
D6_Hardik_helical_water,physics_or_closure,BOUND_Katto_x3.0,0.8969033315062734,0.646875,0.1583093976019347,0.4899127557814515,0.7385939339043388
D6_Hardik_helical_water,physics_or_closure,BOUND_Katto_unbounded,0.8969033315062734,0.646875,0.1583093976019347,0.4899127557814515,0.7385939339043388
D5_Helical_R123,physics_or_closure,PIML_dimensionless,0.9597872193215112,0.7769230769230769,-0.8907337339414212,0.0598901098901098,1.8505209532629325
D5_Helical_R123,physics_or_closure,BOUND_Katto_x1.5,0.8063741384960462,0.4865384615384615,-0.6824586815443894,0.1184371184371184,1.4888328200404355
D5_Helical_R123,physics_or_closure,BOUND_Katto_x2.0,0.9325737824619352,0.6826923076923077,-0.871416065450777,0.0577228327228327,1.803989847912712
D5_Helical_R123,physics_or_closure,BOUND_Katto_x3.0,0.9374357222407552,0.6942307692307692,-0.871416065450777,0.0577228327228327,1.8088517876915322
D5_Helical_R123,physics_or_closure,BOUND_Katto_unbounded,0.9374357222407552,0.6942307692307692,-0.871416065450777,0.0577228327228327,1.8088517876915322
D8_Pioro_R134a,physics_or_closure,PIML_dimensionless,0.6998277112935731,0.1481481481481481,0.4477507298938531,0.1522149652178387,0.25207698139972
D8_Pioro_R134a,physics_or_closure,BOUND_Katto_x1.5,0.0695266586261311,0.1259259259259259,-0.2813094700122286,0.1028879002704589,0.3508361286383597
D8_Pioro_R134a,physics_or_closure,BOUND_Katto_x2.0,0.0929954132549074,0.1203703703703703,-0.316979797797669,0.0967150607642861,0.4099752110525764
D8_Pioro_R134a,physics_or_closure,BOUND_Katto_x3.0,0.0929954132549074,0.1203703703703703,-0.316979797797669,0.0967150607642861,0.4099752110525764
D8_Pioro_R134a,physics_or_closure,BOUND_Katto_unbounded,0.0929954132549074,0.1203703703703703,-0.316979797797669,0.0967150607642861,0.4099752110525764
D3_KAERI_uniform,physics_or_closure,PIML_dimensionless,0.9414950760093624,0.7595419847328244,-1.0,0.3790522623555232,1.9414950760093626
D3_KAERI_uniform,physics_or_closure,BOUND_Katto_x1.5,0.9138475643516416,0.8114503816793892,-1.0,0.4295005918230982,1.9138475643516415
D3_KAERI_uniform,physics_or_closure,BOUND_Katto_x2.0,0.9245195196505758,0.8114503816793894,-1.0,0.4295005918230982,1.9245195196505758
D3_KAERI_uniform,physics_or_closure,BOUND_Katto_x3.0,0.919066421184228,0.8106870229007633,-1.0,0.4295005918230982,1.9190664211842279
D3_KAERI_uniform,physics_or_closure,BOUND_Katto_unbounded,0.9109194711360288,0.8091603053435115,-1.0,0.4295005918230982,1.9109194711360287
D3_KAERI_uniform,physics_or_closure,ITER_closure_GB,0.7697569406603828,0.7206106870229008,-1.0,0.2981800658349252,1.7697569406603828
D4_KAERI_nonuniform,physics_or_closure,PIML_dimensionless,0.9795450395238684,0.7539325842696629,-0.2873505700853751,0.3220856798110196,1.2668956096092434
D4_KAERI_nonuniform,physics_or_closure,BOUND_Katto_x1.5,0.9698034694968948,0.8050561797752808,0.292881568385379,0.2990021312075738,0.6769219011115157
D4_KAERI_nonuniform,physics_or_closure,BOUND_Katto_x2.0,0.9747139313244254,0.8067415730337076,0.292881568385379,0.2990021312075738,0.6818323629390464
D4_KAERI_nonuniform,physics_or_closure,BOUND_Katto_x3.0,0.974592616181808,0.8016853932584269,0.292881568385379,0.2990021312075738,0.681711047796429
D4_KAERI_nonuniform,physics_or_closure,BOUND_Katto_unbounded,0.9742420068882632,0.8022471910112359,0.292881568385379,0.2990021312075738,0.6813604385028842
D4_KAERI_nonuniform,physics_or_closure,ITER_closure_GB,0.789209978231405,0.2606741573033707,-1.0,0.1258225641123725,1.789209978231405
D2_Zhao2020,physics_or_closure,PIML_dimensionless,-1.0,0.6021447721179625,-1.0,0.267400964412018,0.0
D2_Zhao2020,physics_or_closure,BOUND_Katto_x1.5,0.1838667134759567,0.2302949061662198,-1.0,0.1088099625652624,1.1838667134759566
D2_Zhao2020,physics_or_closure,BOUND_Katto_x2.0,0.4447932383574496,0.2932975871313673,-1.0,0.1396759183486729,1.4447932383574495
D2_Zhao2020,physics_or_closure,BOUND_Katto_x3.0,0.592146217698691,0.3552278820375335,-1.0,0.1725619211703581,1.5921462176986911
D2_Zhao2020,physics_or_closure,BOUND_Katto_unbounded,0.6024965641924696,0.3662198391420911,-1.0,0.1784442741115345,1.6024965641924696
D1_NRC,physics_or_closure,PIML_dimensionless,0.9904260487790522,0.948796618258676,0.9707623961847158,0.8397260902445641,0.019663652594336334
D1_NRC,physics_or_closure,BOUND_Katto_x1.5,0.990414951533629,0.9262289493420603,0.9751424148297702,0.8318492165530198,0.015272536703858863
D1_NRC,physics_or_closure,BOUND_Katto_x2.0,0.9910668290026624,0.9325697143246744,0.9760357741426284,0.8354910638602435,0.015031054860033977
D1_NRC,physics_or_closure,BOUND_Katto_x3.0,0.9910402749961268,0.9326378945933048,0.9760435090623948,0.8355415434160234,0.014996765933732004
D1_NRC,physics_or_closure,BOUND_Katto_unbounded,0.9910402749961268,0.9326378945933048,0.9760435090623948,0.8355415434160234,0.014996765933732004
D1_NRC,physics_or_closure,ITER_closure_GB,0.9743145335560454,0.7286425308515715,0.954194406161932,0.6292518406868826,0.020120127394113396
