dataset,n,fluid,geometry,form,model,split,n_seeds,n_test_mean,n_train_mean,R2_mean,within_10pct_mean,within_20pct_mean,MAPE_pct_mean,RMSE_mean,safe_side_frac_mean,R2_sd,within_10pct_sd,MAPE_pct_sd
D1_NRC,24443,water,vertical_tube,reduced,HistGB,80/20,5,4889.0,19554.0,0.9162458054660096,0.3948455716915525,0.6644303538555942,18.15877822662989,454.20975231839236,0.5190427490284313,0.0024241746017173264,0.00617123712412105,0.39678874177970797
D1_NRC,24443,water,vertical_tube,reduced,HistGB,70/30,5,7333.0,17110.0,0.9143036378380536,0.39301786444838405,0.6618028092186008,18.197482600632547,462.1536553547873,0.5189144961134596,0.003228943767060234,0.005900261189904263,0.23477786255835772
D1_NRC,24443,water,vertical_tube,reduced,HistGB,LOSO,10,2444.3,21998.7,0.8181367924977311,0.29977921137289026,0.5680847185671709,23.595391572795556,580.41479498647,0.5496849379506081,0.09191267822781725,0.07060758716569862,6.477336905795055
D1_NRC,24443,water,vertical_tube,reduced,SVR_RBF,80/20,5,4889.0,19554.0,0.8752194879631808,0.3422785845776232,0.6024135815095112,22.664606842901172,554.4329358526148,0.49891593372877896,0.004289175908029247,0.010091762291314045,0.5816545066137554
D1_NRC,24443,water,vertical_tube,reduced,SVR_RBF,70/30,5,7333.0,17110.0,0.8737536230673983,0.34261557343515614,0.602618300831856,22.52771955502187,560.9696818022878,0.5007500340924588,0.003315342869049431,0.003404606143256955,0.5327895998955933
D1_NRC,24443,water,vertical_tube,reduced,SVR_RBF,LOSO,10,2444.3,21998.7,0.7415684166240781,0.2880586089208682,0.5194684325250714,27.125332641040238,686.0731928555589,0.5330618649671026,0.15375011973263622,0.05282655624242231,5.145288080069393
D1_NRC,24443,water,vertical_tube,reduced,MLP,80/20,5,4889.0,19554.0,0.8759584835097582,0.34612395172836985,0.6020044998977296,21.171938964134412,552.4459285383252,0.5246471671098385,0.008217618139128649,0.013801124683886409,0.43284095866612043
D1_NRC,24443,water,vertical_tube,reduced,MLP,70/30,5,7333.0,17110.0,0.8658551330563464,0.33034228828583123,0.5956088913132416,21.570072795913042,578.1793037221579,0.5229510432292377,0.004565710652856894,0.006420688068018116,0.548362314663375
D1_NRC,24443,water,vertical_tube,reduced,MLP,LOSO,10,2444.3,21998.7,0.7088014405891708,0.2769071834831419,0.5279847554914838,36.24097984261878,730.1698347655491,0.572157480447929,0.14287501335422498,0.06580060679158764,36.96910516405668
D1_NRC,24443,water,vertical_tube,reduced,XGBoost,80/20,5,4889.0,19554.0,0.9240321429076598,0.4186132133360606,0.6850889752505626,17.251039917540645,432.64205642296804,0.5185518510942934,0.0012085602479511924,0.006267098249465347,0.42358856448578697
D1_NRC,24443,water,vertical_tube,reduced,XGBoost,70/30,5,7333.0,17110.0,0.9211592373459558,0.41982817400790945,0.6829128596754398,17.348559241619263,443.254543562182,0.5163780171825991,0.003540486666424011,0.007197046432363707,0.24543415511894345
D1_NRC,24443,water,vertical_tube,reduced,XGBoost,LOSO,10,2444.3,21998.7,0.8219449039418458,0.3266070144520443,0.596817572385075,23.063541385461072,557.7339994714382,0.5450487071481482,0.10352670066648577,0.08850140278490339,6.735232628306422
D1_NRC,24443,water,vertical_tube,reduced,LightGBM,80/20,5,4889.0,19554.0,0.9228789826584661,0.411863366741665,0.6785436694620577,17.472811536711145,435.8894841277589,0.5204745346696665,0.0012419432056988452,0.007645832723960541,0.4108916752775887
D1_NRC,24443,water,vertical_tube,reduced,LightGBM,70/30,5,7333.0,17110.0,0.9203269313266844,0.4147006682121915,0.6786581208236737,17.507577912733165,445.60103252947863,0.5159416337106232,0.003432943870288806,0.005344584192626602,0.24363709107980855
D1_NRC,24443,water,vertical_tube,reduced,LightGBM,LOSO,10,2444.3,21998.7,0.8171341911087545,0.31553415187713446,0.5805232368098584,23.331666670576134,582.8399991262088,0.5420832245942893,0.09104899744528624,0.07692276736984255,6.618811865715473
D1_NRC,24443,water,vertical_tube,reduced,CatBoost,80/20,5,4889.0,19554.0,0.9109013176991206,0.38821844958069135,0.6578032317447331,18.466668594614283,468.4842041710559,0.5168337083248108,0.0023329598681359988,0.00835868960593273,0.4496203171926037
D1_NRC,24443,water,vertical_tube,reduced,CatBoost,70/30,5,7333.0,17110.0,0.9090056188645768,0.385544797490795,0.6573298786308469,18.482055850077234,476.2219716758444,0.5170598663575616,0.0031642099297970855,0.0067633114259436555,0.25248190336716136
D1_NRC,24443,water,vertical_tube,reduced,CatBoost,LOSO,10,2444.3,21998.7,0.8170348240581969,0.30657048378085544,0.5720137156095455,23.66184468207447,579.7809241115561,0.5298317395460281,0.09018802041439869,0.08043635366147099,6.390879666687491
M_merged_flow,28583,mixed,mixed,local,Linear,80/20,5,5717.0,22866.0,0.8005208098125088,0.2267273045303481,0.43610285114570574,33.675792726543385,766.6170370530523,0.5205177540668183,0.009106775863776784,0.004455062044793361,0.6162048916441755
M_merged_flow,28583,mixed,mixed,local,Linear,70/30,5,8575.0,20008.0,0.8015425469037328,0.2284314868804665,0.43680466472303203,33.44443155519117,770.387015557703,0.521725947521866,0.0015471559371105978,0.002107853574072355,0.46067369049919615
M_merged_flow,28583,mixed,mixed,local,Linear,LOSO,8,3572.875,25010.125,-6.326215117626328,0.08195314821299796,0.13733067993466835,131.16298480592673,1193.3282089424406,0.5123643506781292,15.783685861939508,0.09998399977953183,183.5179283991651
M_merged_flow,28583,mixed,mixed,local,Poly2_Ridge,80/20,5,5717.0,22866.0,0.8316695684901394,0.2618156375721532,0.48759839076438694,29.566753879945708,703.7964834733991,0.5227566905719783,0.013701585491902906,0.0022482097621913063,0.602202878889438
M_merged_flow,28583,mixed,mixed,local,Poly2_Ridge,70/30,5,8575.0,20008.0,0.8281917702759681,0.26054810495626823,0.48946938775510207,29.41181660435002,717.0216457175906,0.5248979591836734,0.005866003524609862,0.0020423151514043104,0.3544556931218337
M_merged_flow,28583,mixed,mixed,local,Poly2_Ridge,LOSO,8,3572.875,25010.125,-5.1702670370547274e+26,0.08096534209976439,0.1665788879329011,291595006285042.7,1.2820454618774452e+16,0.43827492609892554,1.4623723529786708e+27,0.10450560769816454,824755225216442.1
M_merged_flow,28583,mixed,mixed,local,kNN_k5,80/20,5,5717.0,22866.0,0.9585135539142353,0.6116144831205178,0.8417701591743922,11.373052619059086,349.70963345714136,0.5048102151478049,0.0019871297806599176,0.005746493189293273,0.17968167544236943
M_merged_flow,28583,mixed,mixed,local,kNN_k5,70/30,5,8575.0,20008.0,0.9563952048966616,0.5919067055393585,0.8314169096209912,11.7981410538661,361.1956744861244,0.5054227405247813,0.0033776424602308974,0.005848719139776925,0.115183239343928
M_merged_flow,28583,mixed,mixed,local,kNN_k5,LOSO,8,3572.875,25010.125,-109.65846164806342,0.12833666901275365,0.25107410256746004,332.62820946225935,1234.9041922209476,0.4109664321175032,275.878970096262,0.11893075669475105,674.4608583277111
M_merged_flow,28583,mixed,mixed,local,RandomForest,80/20,5,5717.0,22866.0,0.9789531968781862,0.731012768934756,0.9106524400909569,8.277382562658966,248.86473009454238,0.5147804792723456,0.002507600331851497,0.0034926488631716814,0.07879842187320382
M_merged_flow,28583,mixed,mixed,local,RandomForest,70/30,5,8575.0,20008.0,0.9782792100752085,0.7159650145772595,0.9065889212827989,8.571490163180863,254.9141165808099,0.5129096209912537,0.0018598248654347748,0.005160662802851077,0.125187227065744
M_merged_flow,28583,mixed,mixed,local,RandomForest,LOSO,8,3572.875,25010.125,-144.91261264520045,0.23061607546604385,0.35652808536558955,402.94930886775285,1244.6092804639231,0.40196747697290625,406.7102650941079,0.21329585310472388,960.1238859369722
M_merged_flow,28583,mixed,mixed,local,ExtraTrees,80/20,5,5717.0,22866.0,0.9823634056664499,0.7826832254679028,0.9212524051075739,7.231888471666847,227.8326254376205,0.51292635997901,0.0018670454845267225,0.0021586476500227037,0.10335161819262419
M_merged_flow,28583,mixed,mixed,local,ExtraTrees,70/30,5,8575.0,20008.0,0.9813694198115753,0.766390670553936,0.9178309037900874,7.49818771993367,236.06597408326843,0.5126530612244897,0.001757452640268248,0.005033120504917116,0.1028104156526569
M_merged_flow,28583,mixed,mixed,local,ExtraTrees,LOSO,8,3572.875,25010.125,-17.734339561224168,0.1881178635108379,0.33961452102239686,153.00085516843484,832.4429845662021,0.530910123543809,51.256660422470496,0.13311373306655458,318.5442421773471
M_merged_flow,28583,mixed,mixed,local,HistGB,80/20,5,5717.0,22866.0,0.9644842614776147,0.5608885779254854,0.8417351757914989,11.664442886711196,323.59472600404274,0.5092531047752318,0.0009213418940882961,0.007026784964549228,0.14411231746855338
M_merged_flow,28583,mixed,mixed,local,HistGB,70/30,5,8575.0,20008.0,0.9621806650215612,0.5586239067055394,0.8420291545189504,11.699882332146487,336.180141733056,0.5087113702623907,0.004283959762875897,0.004788020648990689,0.15629892945152543
M_merged_flow,28583,mixed,mixed,local,HistGB,LOSO,8,3572.875,25010.125,-94.90665580304676,0.1421733831492321,0.3137176256967209,337.90490729963915,1177.9067811219659,0.4536140203744012,261.9119291400807,0.12140622413675296,783.7485639586372
M_merged_flow,28583,mixed,mixed,local,SVR_RBF,80/20,5,5717.0,22866.0,0.9532573145789183,0.5523526324995627,0.8243134511107225,13.263739905250949,370.8778195954581,0.49998250830855345,0.004109978671392381,0.00792973827442528,0.27131529139755983
M_merged_flow,28583,mixed,mixed,local,SVR_RBF,70/30,5,8575.0,20008.0,0.9471651504320342,0.5624723032069971,0.8252594752186588,13.220449974682632,396.1589254260873,0.5025072886297377,0.011706084516864251,0.003750318377064698,0.25092138309051104
M_merged_flow,28583,mixed,mixed,local,SVR_RBF,LOSO,8,3572.875,25010.125,-9.317227685067179,0.08387622752851712,0.1763488195304385,146.40856782590558,1076.5782904408609,0.4788601500595566,21.733079087055966,0.11209040225517886,212.06382808702597
M_merged_flow,28583,mixed,mixed,local,MLP,80/20,5,5717.0,22866.0,0.9550996633818745,0.5509532971838377,0.8396361728179114,12.018626734650846,363.75366283613687,0.54717509183138,0.0028148554511241964,0.006178554691487163,0.36091971346802
M_merged_flow,28583,mixed,mixed,local,MLP,70/30,5,8575.0,20008.0,0.9514902652034822,0.5238717201166182,0.8194985422740524,12.859160478456687,380.4978634890509,0.4998483965014577,0.005205703028396541,0.02301137942107953,0.5816510988459742
M_merged_flow,28583,mixed,mixed,local,MLP,LOSO,8,3572.875,25010.125,-15.227762939406713,0.005252724541791404,0.013450758225993155,162.89803352249442,3345.7199037624187,0.7488331351792127,34.67698243961926,0.0074906376882956,194.1985870578148
M_merged_flow,28583,mixed,mixed,local,XGBoost,80/20,5,5717.0,22866.0,0.9762935749012536,0.6492566031135211,0.8872135735525625,9.762691665804851,264.30437769810044,0.5064544341437818,0.0016806967532716876,0.006664541032719175,0.12531331673468285
M_merged_flow,28583,mixed,mixed,local,XGBoost,70/30,5,8575.0,20008.0,0.9759225226241748,0.6457142857142857,0.88732361516035,9.784388947242102,268.36006399977606,0.5072419825072887,0.001986901442331578,0.008267966622574804,0.10932651485950814
M_merged_flow,28583,mixed,mixed,local,XGBoost,LOSO,8,3572.875,25010.125,-96.46299740450438,0.1781379650168376,0.32373040822937016,330.2609325833336,1153.885842305832,0.47527136694223643,271.2133720191977,0.18163466284531332,783.1028069111107
M_merged_flow,28583,mixed,mixed,local,LightGBM,80/20,5,5717.0,22866.0,0.9742462929805429,0.638901521777156,0.880951548014693,10.049376725524095,275.5575240486494,0.5043204477873011,0.0007173806869322127,0.003762950305271968,0.17135841077747604
M_merged_flow,28583,mixed,mixed,local,LightGBM,70/30,5,8575.0,20008.0,0.97318313512476,0.6330262390670554,0.8806064139941692,10.08701466593852,283.19273169873605,0.508338192419825,0.002263165472624153,0.004321482599641511,0.12636909547385386
M_merged_flow,28583,mixed,mixed,local,LightGBM,LOSO,8,3572.875,25010.125,-113.30267604034408,0.15333533466378713,0.3203507870319574,369.38674931707817,1196.8210463189705,0.4624783843830463,314.74428168642237,0.11979133511493532,878.3510074334768
M_merged_flow,28583,mixed,mixed,local,CatBoost,80/20,5,5717.0,22866.0,0.9599087217347652,0.5288088158124891,0.8193458107398985,12.419054481677701,343.7857885541015,0.5155850970788876,0.0020668954951255612,0.0029617312945644917,0.08373963796030247
M_merged_flow,28583,mixed,mixed,local,CatBoost,70/30,5,8575.0,20008.0,0.9590844754794675,0.5268571428571429,0.819731778425656,12.44718390934641,349.77304317592035,0.5118367346938776,0.003291806352722489,0.0022739029628653425,0.13158100825493652
M_merged_flow,28583,mixed,mixed,local,CatBoost,LOSO,8,3572.875,25010.125,-14.672454110288248,0.10933479209428706,0.2584783527347538,155.41098518112165,923.5843706138023,0.49879149538469125,42.46066482445952,0.08861675868842167,305.1575372840264
M_merged_flow,28583,mixed,mixed,reduced,Linear,80/20,5,5717.0,22866.0,0.5254503004217718,0.18772083260451286,0.36827007171593495,44.01802942879992,1182.6436177141968,0.5247157600139933,0.020182774239455026,0.005680627093132055,0.895877745296109
M_merged_flow,28583,mixed,mixed,reduced,Linear,70/30,5,8575.0,20008.0,0.5276969767731934,0.18796501457725948,0.367930029154519,43.67274270757092,1188.1071454464388,0.5279766763848397,0.01861301208765362,0.005813033841508207,0.4715957410807795
M_merged_flow,28583,mixed,mixed,reduced,Linear,LOSO,8,3572.875,25010.125,-2.5156051725392756,0.13116798277688285,0.26263745792443466,104.75536749557318,938.3142086736071,0.49952550494541115,6.873513309973753,0.07781403094964098,156.9378334178267
M_merged_flow,28583,mixed,mixed,reduced,Poly2_Ridge,80/20,5,5717.0,22866.0,0.6702260499019084,0.2070316599615183,0.41066993178240335,36.5356570188778,985.5587407605383,0.5308728354031835,0.02146495482838419,0.0028409867183211636,0.8983996374506322
M_merged_flow,28583,mixed,mixed,reduced,Poly2_Ridge,70/30,5,8575.0,20008.0,0.6640921148338546,0.20597084548104955,0.4100524781341107,36.33056496433276,1002.4691714427123,0.5339008746355685,0.011404818811447648,0.004792988728317049,0.4344528465656666
M_merged_flow,28583,mixed,mixed,reduced,Poly2_Ridge,LOSO,8,3572.875,25010.125,-6.5882686916757004e+19,0.10867443667079761,0.20429881203776273,136891308133.03181,4576490762218.478,0.35654349300124566,1.8634437872651642e+20,0.0769287765116953,387187088405.1221
M_merged_flow,28583,mixed,mixed,reduced,kNN_k5,80/20,5,5717.0,22866.0,0.8931822214077927,0.40342837152352634,0.6523351408081162,19.63818486745016,561.0544394843452,0.5085184537344761,0.0044763917513181714,0.004337093023997183,0.3898373965617608
M_merged_flow,28583,mixed,mixed,reduced,kNN_k5,70/30,5,8575.0,20008.0,0.8892913545546701,0.39741107871720116,0.647673469387755,19.970324557386288,575.3387870528103,0.5090612244897958,0.00453637406912088,0.0035096035052799633,0.3355045515674155
M_merged_flow,28583,mixed,mixed,reduced,kNN_k5,LOSO,8,3572.875,25010.125,-47.615469234759296,0.16358907783632665,0.3332331598769728,240.41999613652686,1098.4894370666025,0.44737406044288297,127.44545139877705,0.09971321294532343,502.8307744015085
M_merged_flow,28583,mixed,mixed,reduced,RandomForest,80/20,5,5717.0,22866.0,0.9182066269348386,0.47241560258877036,0.7071541018016443,17.20900605080929,490.9454443299395,0.5177890502011545,0.0049035982106299504,0.005612898181605599,0.2928388478913704
M_merged_flow,28583,mixed,mixed,reduced,RandomForest,70/30,5,8575.0,20008.0,0.9159897475474746,0.4658425655976677,0.7030903790087464,17.399473961277074,501.18936304445833,0.5181107871720118,0.004593762649785491,0.004559006147740809,0.23672439002747273
M_merged_flow,28583,mixed,mixed,reduced,RandomForest,LOSO,8,3572.875,25010.125,-2.27137789484529,0.2379519697628779,0.41064693303993804,100.21041475149768,811.6536287653229,0.4146278265118778,5.706910717264013,0.16949499476186947,157.83997936861064
M_merged_flow,28583,mixed,mixed,reduced,ExtraTrees,80/20,5,5717.0,22866.0,0.9099075492328869,0.4904320447787301,0.7069092181213923,17.237590921342388,515.154615942439,0.514325695294735,0.005700754986581115,0.004871679438105793,0.4529985696866151
M_merged_flow,28583,mixed,mixed,reduced,ExtraTrees,70/30,5,8575.0,20008.0,0.9074222875717257,0.4826122448979591,0.701201166180758,17.46370341317969,526.0219148171651,0.5121632653061224,0.005062253776007834,0.00417355874443169,0.3104611392547305
M_merged_flow,28583,mixed,mixed,reduced,ExtraTrees,LOSO,8,3572.875,25010.125,-17.541198122436832,0.2355948104668053,0.45082914395566265,163.92191093968793,785.324624076341,0.5064069117310958,51.10647156093621,0.13475864700871182,381.0350286685642
M_merged_flow,28583,mixed,mixed,reduced,HistGB,80/20,5,5717.0,22866.0,0.9015709376597976,0.3783452859891551,0.6532097253804443,19.402751244601134,538.6854678099812,0.515410180164422,0.002724028350574721,0.00242371986366119,0.23304027790473208
M_merged_flow,28583,mixed,mixed,reduced,HistGB,70/30,5,8575.0,20008.0,0.9003551127388475,0.37676967930029154,0.6497492711370263,19.44570587641646,545.8613236749187,0.5157551020408164,0.004397762561587067,0.004850106376330753,0.23053861252084443
M_merged_flow,28583,mixed,mixed,reduced,HistGB,LOSO,8,3572.875,25010.125,-23.08751959395981,0.1899978931557904,0.4024560059728026,205.1488031985599,831.7324990275747,0.4461037648794687,66.50142847010719,0.10947248011000527,484.20649236121704
M_merged_flow,28583,mixed,mixed,reduced,SVR_RBF,80/20,5,5717.0,22866.0,0.8509695376836003,0.3242609760363827,0.5835228266573378,24.819394642490646,662.7182745542151,0.500157425223019,0.004187462271280112,0.007025478587387147,0.45539722808159
M_merged_flow,28583,mixed,mixed,reduced,SVR_RBF,70/30,5,8575.0,20008.0,0.8490931624913518,0.32886297376093293,0.5863323615160349,24.614940498021024,671.2269908103623,0.5002215743440234,0.012681458947983714,0.0027535204555376265,0.1894685727925679
M_merged_flow,28583,mixed,mixed,reduced,SVR_RBF,LOSO,8,3572.875,25010.125,-10.621518603920979,0.12632113424959757,0.2476468993747884,159.80390700913162,1068.6739704946563,0.38514921064080754,26.497566904968213,0.11750454927332937,269.6518567065453
M_merged_flow,28583,mixed,mixed,reduced,MLP,80/20,5,5717.0,22866.0,0.8593335777183915,0.34126290012244176,0.5961518278817561,22.62472694170099,643.7239687697295,0.5136959944026588,0.006097314342071829,0.007238475318019448,0.5460329366368409
