dataset,study,boiling_mode,fluid,D_m,L_m,P_kPa,G_kg_m2s,X,dHin_kJkg,Ra_um,CA_deg,orient_deg,CHF_kW_m2
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11030.0,2034,0.0616,,,,,3200.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11030.0,2034,-0.0232,,,,,4100.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11100.0,2034,0.0557,,,,,3200.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11140.0,2034,-0.0254,,,,,4100.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11000.0,4069,-0.0263,,,,,5000.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11000.0,4069,-0.0263,,,,,5000.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11030.0,4069,0.0554,,,,,2900.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11030.0,4069,0.0091,,,,,4000.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11070.0,4069,0.0553,,,,,2900.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11070.0,4069,0.0113,,,,,4000.0
Zhao2020,Thompson,flow,water,0.009300000000000001,1.524,11000.0,2034,0.1662,,,,,2000.0
Zhao2020,Thompson,flow,water,0.009300000000000001,1.524,11030.0,2034,0.1181,,,,,2600.0
Zhao2020,Thompson,flow,water,0.009300000000000001,1.524,11100.0,2034,0.1607,,,,,2000.0
Zhao2020,Thompson,flow,water,0.009300000000000001,1.524,10960.0,4069,0.0505,,,,,3100.0
Zhao2020,Thompson,flow,water,0.009300000000000001,1.524,11070.0,4069,0.1004,,,,,1800.0
Zhao2020,Thompson,flow,water,0.009300000000000001,1.524,11070.0,4069,0.0613,,,,,3200.0
Zhao2020,Thompson,flow,water,0.009300000000000001,1.524,11140.0,4069,0.1112,,,,,1900.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3716,-0.0207,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3757,-0.0172,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3797,-0.0378,,,,,3700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3892,-0.0682,,,,,4800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3906,-0.0633,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3933,-0.0653,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3947,-0.1077,,,,,5700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3947,-0.0547,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3947,-0.0721,,,,,4800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3947,-0.0663,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3960,-0.103,,,,,5800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3960,-0.1088,,,,,5700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3960,-0.0557,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3960,-0.0557,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3960,-0.073,,,,,4800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,3974,-0.1042,,,,,5800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4774,-0.1125,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4815,-0.12,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4815,-0.1248,,,,,6600.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4828,-0.1209,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4828,-0.1162,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4842,-0.1171,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4842,-0.1218,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4842,-0.1218,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4842,-0.1171,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4842,-0.1265,,,,,6600.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4855,-0.118,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4855,-0.1227,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4855,-0.1227,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4882,-0.1338,,,,,6500.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,4896,-0.1253,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5547,-0.0504,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5601,-0.0483,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5696,-0.0518,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5832,-0.0953,,,,,6500.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5832,-0.0992,,,,,6400.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5845,-0.0997,,,,,6400.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5913,-0.0987,,,,,6500.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5940,-0.1491,,,,,7500.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5967,-0.1428,,,,,7700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5967,-0.1428,,,,,7700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,5995,-0.1403,,,,,7800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,6008,-0.1486,,,,,7600.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,6035,-0.0925,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,6049,-0.0931,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7351,-0.0677,,,,,6200.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7378,-0.0684,,,,,6200.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7432,-0.0698,,,,,6200.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7717,-0.1189,,,,,7800.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7731,-0.1223,,,,,7700.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7866,-0.1703,,,,,9200.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7880,-0.1179,,,,,8000.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7880,-0.1179,,,,,8000.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7880,-0.1208,,,,,7900.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7893,-0.1684,,,,,9300.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7893,-0.1713,,,,,9200.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7907,-0.1688,,,,,9300.0
Zhao2020,Thompson,flow,water,0.0103,0.762,10340.0,7920,-0.1981,,,,,8300.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11030.0,2034,0.1309,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11030.0,2034,0.1184,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11000.0,2034,0.0577,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11000.0,2034,0.0577,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11000.0,2034,0.0783,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11000.0,2034,0.0783,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11100.0,3391,0.0613,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11100.0,3391,0.0585,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11070.0,3391,0.0369,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11030.0,3391,0.0854,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11030.0,3391,0.0854,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11000.0,3391,0.0393,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11000.0,3391,0.0849,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11030.0,4069,0.0436,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11070.0,4069,0.0498,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11100.0,4123,0.0716,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,0.914,11030.0,4123,0.0649,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,2021,0.1197,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,2021,0.1197,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11000.0,2021,0.1536,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,2021,0.1515,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,2034,0.0869,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11000.0,2034,0.0888,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11070.0,3391,0.0582,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,3391,0.099,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,3391,0.099,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,3391,0.0583,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11070.0,3404,0.0766,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11000.0,3404,0.0788,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11100.0,4055,0.0442,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11030.0,4055,0.0461,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11070.0,4069,0.0639,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0115,1.143,11070.0,4069,0.0639,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11070.0,1356,0.204,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11000.0,1356,0.1742,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0115,1.524,10960.0,2672,0.0878,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11030.0,2672,0.0839,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11030.0,2712,0.1018,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11100.0,2712,0.0997,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,1.524,10930.0,2712,0.1455,,,,,1700.0
Zhao2020,Thompson,flow,water,0.0115,1.524,10960.0,2712,0.1455,,,,,1700.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11000.0,4069,0.0598,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11030.0,4069,0.0498,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11030.0,4069,0.0597,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11070.0,4069,0.0769,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11100.0,4069,0.0475,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0115,1.524,11140.0,4069,0.0747,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2306,-0.0229,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2360,-0.0258,,,,,3400.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2373,-0.0198,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2428,-0.025,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2509,-0.0466,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2509,-0.0444,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2563,-0.0364,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2577,-0.0515,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2590,-0.0518,,,,,4500.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,2590,-0.0536,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3201,-0.0531,,,,,6600.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3201,-0.0404,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3201,-0.0296,,,,,5400.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3201,0.0062,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3214,-0.0296,,,,,5400.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3255,-0.0458,,,,,6600.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3296,-0.0191,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,3811,-0.0039,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,4042,-0.0058,,,,,4700.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,4042,0.0141,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0019,0.152,12070.0,4082,-0.0202,,,,,4700.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,2326,-0.0443,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,2455,-0.0564,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,2740,-0.0266,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,2835,-0.074,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,3296,-0.0408,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,3472,-0.0719,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,4001,-0.0442,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,4028,-0.0305,,,,,3700.0
Zhao2020,Thompson,flow,water,0.0019,0.696,12070.0,4109,-0.0511,,,,,3700.0
Zhao2020,Thompson,flow,water,0.0198,0.457,12340.0,542,0.1617,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0198,0.457,12380.0,542,0.1619,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0198,0.61,12410.0,542,0.1959,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0198,0.61,12410.0,542,0.1959,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0198,0.61,12410.0,542,0.1725,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0198,0.61,12410.0,542,0.1725,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0198,0.61,12450.0,542,0.1748,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2197,-0.0195,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2224,-0.0358,,,,,3300.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2251,-0.0335,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2306,-0.0504,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2387,-0.0537,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2401,-0.0574,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2428,-0.0412,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2428,-0.0321,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2441,-0.0546,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,2455,-0.0594,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3038,-0.032,,,,,5400.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3119,-0.073,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3119,-0.0331,,,,,5700.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3119,-0.05,,,,,5500.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3133,-0.0664,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3146,-0.0238,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3146,-0.0298,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3635,0.0001,,,,,4400.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3852,-0.0148,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3906,-0.0254,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0019,0.152,13790.0,3920,-0.0134,,,,,5400.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,2265,-0.0779,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,2292,-0.0992,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,2604,-0.0313,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,2699,-0.0833,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,3174,-0.0577,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,3282,-0.0669,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,3838,-0.059,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,3920,-0.0571,,,,,3700.0
Zhao2020,Thompson,flow,water,0.0019,0.696,13790.0,3933,-0.0659,,,,,3700.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,1600,0.0776,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,2102,-0.1438,,,,,7000.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,2306,-0.3339,,,,,9000.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,2428,-0.0455,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,2712,-0.2536,,,,,6600.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,3933,0.0415,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,5181,-0.4061,,,,,13000.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,5791,0.0136,,,,,5000.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,7093,0.0647,,,,,6000.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,7636,-0.2488,,,,,12700.0
Zhao2020,Thompson,flow,water,0.0036,0.076,13790.0,7717,-0.1335,,,,,7700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,2523,0.1538,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,2523,0.15,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,2563,0.1036,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,2753,0.1373,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3404,0.0625,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3404,0.0787,,,,,1700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3404,0.0748,,,,,1700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3404,0.1074,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3445,0.0922,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3445,0.0887,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3445,0.0705,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3445,0.0669,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3445,0.0639,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3486,0.073,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3486,0.067,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3486,0.0705,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3526,0.0646,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3635,0.0961,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3635,0.1026,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3675,0.1043,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3716,0.0885,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3906,0.0711,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3947,0.072,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3987,0.1198,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,3987,0.0734,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4014,0.0797,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4069,0.0903,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4069,0.0872,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4069,0.0863,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4096,0.0672,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4136,0.0684,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4136,0.0684,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4136,0.0459,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4204,0.0514,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4367,0.0157,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4367,0.018,,,,,3700.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4476,0.0257,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4855,0.014,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4855,0.0108,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0046,0.295,13790.0,4977,0.0183,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,639,0.1789,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,838,0.0821,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1094,0.1351,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1302,-0.0232,,,,,3300.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1397,0.0674,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1410,-0.0412,,,,,3400.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1424,0.1125,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1462,0.2027,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1482,0.0682,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,1533,0.1692,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2075,-0.1297,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2143,0.1331,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2156,-0.0069,,,,,3500.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2740,-0.1534,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2760,0.0496,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2760,-0.0313,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2760,-0.034,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2767,-0.0322,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2780,-0.034,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2794,-0.0367,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2794,-0.0358,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2798,-0.0349,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2798,-0.0277,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2821,-0.0356,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,2835,-0.0424,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,3418,-0.1892,,,,,6200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,3452,-0.0595,,,,,4700.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,3580,0.0827,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,4069,-0.0809,,,,,5000.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,4109,-0.1961,,,,,7300.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,4164,0.0468,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,4774,-0.072,,,,,5900.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,4774,0.0441,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0047,0.305,13790.0,5696,-0.2247,,,,,9000.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,746,0.0782,,,,,1200.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,783,-0.1821,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,852,0.1433,,,,,1600.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,903,0.1065,,,,,1600.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,974,0.1453,,,,,1600.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,1020,-0.082,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,1062,0.0742,,,,,1900.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,1063,0.0001,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,1078,-0.0083,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,1085,-0.112,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,1085,0.0648,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0047,0.318,13790.0,1214,-0.3476,,,,,4600.0
